Events calculated on 2025-12-13T07:11:06Z by SWx TREC https://lasp.colorado.edu/space-weather-portal
Date range pairs [start, end], in milliseconds since epoch, for radio-blackout between 3-3
1368460080000,1368461760000
1368489600000,1368494400000
1368581100000,1368583080000
1382687580000,1382688540000
1382712660000,1382713920000
1382924460000,1382926320000
1383082920000,1383084060000
1383689220000,1383689700000
1383884400000,1383884940000
1384060080000,1384060680000
1384856040000,1384857240000
1389117840000,1389121080000
1393288740000,1393290180000
1396114500000,1396115640000
1398385020000,1398386280000
1402400160000,1402400640000
1402403760000,1402405380000
1402477140000,1402477800000
1410369660000,1410373200000
1413692220000,1413697680000
1413986520000,1413989400000
1414184820000,1414188780000
1414256100000,1414260660000
1414317840000,1414322280000
1414419120000,1414422540000
1415379180000,1415381640000
1419034260000,1419036900000
1426090260000,1426091340000
1430863500000,1430864100000
1504688220000,1504689420000
1504698780000,1504699800000
1504794000000,1504796100000
1505057700000,1505061060000
1625321880000,1625322840000
1635434220000,1635436080000
1648660860000,1648662360000
1650165420000,1650167460000
1650426060000,1650427440000
1651325820000,1651326720000
1651583340000,1651584660000
1652190600000,1652191140000
1664740380000,1664742840000
1672965780000,1672967220000
1673289420000,1673290620000
1673390340000,1673391120000
1676130000000,1676130840000
1676662680000,1676667000000
1677865320000,1677866340000
1680056280000,1680057600000
1687279320000,1687281960000
1688338440000,1688342280000
1691271900000,1691275440000
1691440200000,1691443080000
1702572420000,1702573920000
1704058560000,1704060480000
1707483180000,1707485520000
1708065720000,1708066680000
1708555920000,1708557240000
1708582620000,1708584000000
1708639680000,1708641780000
1711155480000,1711160460000
1711657740000,1711659660000
1714702260000,1714703220000
1714888020000,1714889220000
1714909260000,1714911360000
1714973880000,1714978020000
1715131980000,1715132880000
1715143020000,1715146320000
1715202480000,1715209800000
1715202480000,1715224020000
1715244300000,1715247360000
1715275380000,1715277600000
1715322420000,1715324760000
1715389800000,1715391540000
1715426100000,1715429100000
1715530260000,1715531880000
1715652180000,1715653140000
1715690400000,1715691900000
1715705160000,1715706120000
1715782800000,1715784660000
1716792540000,1716794700000
1716991860000,1716997080000
1717192320000,1717193340000
1717230360000,1717232280000
1717266240000,1717267740000
1718014680000,1718018280000
1720923780000,1720925280000
1721135460000,1721136960000
1722220380000,1722220980000
1722864240000,1722866040000
1722871080000,1722871920000
1723143660000,1723147020000
1723615200000,1723619280000
1726133460000,1726134660000
1726326780000,1726328820000
1727819880000,1727821740000
1727957280000,1727958420000
1728327720000,1728329460000
1728331380000,1728336420000
1728437100000,1728441780000
1728488640000,1728489180000
1729740600000,1729744080000
1729924320000,1729929360000
1730409120000,1730410020000
1730899440000,1730900760000
1733647800000,1733649000000
1735456080000,1735457640000
1735531260000,1735532880000
1735532940000,1735533240000
1735903740000,1735904940000
1735943520000,1735944660000
1735994040000,1735995360000
1740338520000,1740339240000
1743174180000,1743176520000
1747149900000,1747151040000
1747209840000,1747211460000
1748137560000,1748138220000
1750196280000,1750197240000
1750376220000,1750377240000
1762276500000,1762278660000
1762292700000,1762294260000
1762671660000,1762674900000
1762764900000,1762769940000
1762854540000,1762856220000
1763106240000,1763109600000
1764556020000,1764558300000
1765169340000,1765170240000
